producto_id,timestamp,nombre,url,precio,precio_tachado,rating,opiniones,categoria_id
536,2025-02-28 11:06:14,"HP ProBook 430 G8 Intel Core i7-1165G7/16GB/512GB SSD/13.3""",https://www.pccomponentes.com/hp-probook-430-g8-intel-core-i7-1165g7-16gb-512gb-ssd-133,1713.21,0.0,4.5,983,1
537,2025-02-28 11:06:28,"HP ProBook 440 G10 Intel Core i7-1355U/16GB/512GB SSD/14"" Reacondicionado",https://www.pccomponentes.com/hp-probook-440-g10-intel-core-i7-1355u-16gb-512gb-ssd-14,1198.32,0.0,4.3,133,1
538,2025-02-28 11:06:43,404,https://www.pccomponentes.com/portatil-hp-probook-440-g10-intel-core-i5-1335u-16gb-512gb-ssd-156-de,0.0,0.0,0.0,0,4
539,2025-02-28 11:06:58,HP ProBook 440 G10 Intel Core i5-1335U/8GB/512GB SSD/14'' (PT),https://www.pccomponentes.com/hp-probook-440-g10-intel-core-i5-1335u-8gb-512gb-ssd-14-pt,1371.66,0.0,3.8,271,4
540,2025-02-28 11:07:14,"Portátil HP ProBook 440 G11 Intel Core Ultra 5 125U/16GB/512GB SSD/14""",https://www.pccomponentes.com/portatil-hp-probook-440-g11-intel-core-ultra-5-125u-16gb-512gb-ssd-14,1199.0,0.0,1.0,1797,2
541,2025-02-28 11:07:27,404,https://www.pccomponentes.com/portatil-hp-probook-440-g11-intel-core-ultra-5-125u-16gb-512gb-ssd-14-de,0.0,0.0,0.0,0,4
542,2025-02-28 11:07:42,"Portátil HP ProBook 440 G11 Intel Core Ultra 5 125U/16GB/512GB SSD/14"" Teclado Francés",https://www.pccomponentes.com/portatil-hp-probook-440-g11-intel-core-ultra-5-125u-16gb-512gb-ssd-14-teclado-frances,1178.14,0.0,3.8,271,2
543,2025-02-28 11:07:56,"Portátil HP ProBook 440 G11 Intel Core Ultra 5 125U/8GB/256GB SSD/14"" Teclado Francés",https://www.pccomponentes.com/portatil-hp-probook-440-g11-intel-core-ultra-5-125u-8gb-256gb-ssd-14-teclado-frances,1074.43,0.0,3.8,271,2
544,2025-02-28 11:08:09,"Portátil HP ProBook 440 G11 Intel Core Ultra 7 155U/16GB/512GB SSD/14"" Teclado Francés",https://www.pccomponentes.com/portatil-hp-probook-440-g11-intel-core-ultra-7-155u-16gb-512gb-ssd-14-teclado-frances,1287.08,0.0,3.8,271,2
545,2025-02-28 11:08:24,"HP ProBook 440 G8 Intel Core i5-1135G7/16GB/512GB SSD/14"" Reacondicionado",https://www.pccomponentes.com/hp-probook-440-g8-intel-core-i5-1135g7-16gb-512gb-ssd-14,529.93,0.0,4.6,133,8
546,2025-02-28 11:08:40,"HP ProBook 440 G9 Intel Core i5-1235U/16GB/512GB SSD/14"" Reacondicionado",https://www.pccomponentes.com/hp-probook-440-g9-intel-core-i5-1235u-16gb-512gb-ssd-14,985.08,0.0,5.0,133,8
547,2025-02-28 11:08:56,"Portátil HP ProBook 440 G9 Intel Core i5-1235U/16GB/512GB SSD/14"" (DE)",https://www.pccomponentes.com/portatil-hp-probook-440-g9-intel-core-i5-1235u-16gb-512gb-ssd-14-de,884.07,0.0,3.8,271,4
548,2025-02-28 11:09:11,404,https://www.pccomponentes.com/portatil-hp-probook-445-g11-amd-ryzen-5-7535u-16gb-512gb-ssd-14-de,0.0,0.0,0.0,0,4
549,2025-02-28 11:09:28,"Portátil HP ProBook 445 G11 AMD Ryzen 5 7535U/16GB/512GB SSD/14"" Teclado Francés",https://www.pccomponentes.com/portatil-hp-probook-445-g11-amd-ryzen-5-7535u-16gb-512gb-ssd-14-teclado-frances,1089.82,0.0,3.8,271,4
550,2025-02-28 11:09:42,"Portátil HP ProBook 445 G11 AMD Ryzen 5 7535U/8GB/256GB SSD/14"" Teclado Francés",https://www.pccomponentes.com/portatil-hp-probook-445-g11-amd-ryzen-5-7535u-8gb-256gb-ssd-14-teclado-frances,1124.45,0.0,3.8,271,4
551,2025-02-28 11:09:58,"HP ProBook 450 G10 Intel Core i5-1335U/16GB/512GB SSD/15.6""",https://www.pccomponentes.com/hp-probook-450-g10-intel-core-i5-1335u-16gb-512gb-ssd-156,1044.33,0.0,5.0,133,4
552,2025-02-28 11:10:11,"HP ProBook 450 G10 Intel Core i7-1355U/16GB/512GB SSD/15.6"" Reacondicionado",https://www.pccomponentes.com/hp-probook-450-g10-intel-core-i7-1355u-16gb-512gb-ssd-156,1148.44,0.0,4.7,133,1
553,2025-02-28 11:10:27,"HP ProBook 450 G8 Intel Core i5-1135G7/16GB/512GB SSD/15.6""",https://www.pccomponentes.com/hp-probook-450-g8-intel-core-i5-1135g7-16gb-512gb-ssd-156,0.0,0.0,4.4,0,4
554,2025-02-28 11:10:42,"HP ProBook 450 G8 Intel Core i5-1135G7/8 GB/256GB SSD/15.6"" Reacondicionado",https://www.pccomponentes.com/hp-probook-450-g8-intel-core-i5-1135g7-8-gb-256gb-ssd-156,736.39,0.0,4.5,133,8
555,2025-02-28 11:10:57,"HP ProBook 450 G8 Intel Core i5-1135G7/8GB/256GB SSD/15.6"" Reacondicionado",https://www.pccomponentes.com/hp-probook-450-g8-intel-core-i5-1135g7-8gb-256gb-ssd-156,680.46,0.0,4.3,133,8
556,2025-02-28 11:11:15,"HP ProBook 450 Gen10 Intel Core i7-1355U/16GB/512GB SSD/15.6""",https://www.pccomponentes.com/hp-probook-450-gen10-intel-core-i7-1355u-16gb-512gb-ssd-156,1174.42,0.0,4.4,10350,1
557,2025-02-28 11:11:30,"Portátil HP ProBook 460 G11 Intel Core Ultra 5 125U/16GB/512 GB SSD/16"" Teclado Francés",https://www.pccomponentes.com/portatil-hp-probook-460-g11-intel-core-ultra-5-125u-16gb-512-gb-ssd-16-teclado-frances,1235.79,0.0,3.8,271,2
558,2025-02-28 11:11:47,"Portátil HP ProBook 460 G11 Intel Core Ultra 5 125U/8GB/256 GB SSD/16"" Teclado Francés",https://www.pccomponentes.com/portatil-hp-probook-460-g11-intel-core-ultra-5-125u-8gb-256-gb-ssd-16-teclado-frances,1018.44,0.0,3.8,271,2
559,2025-02-28 11:12:30,"Portátil HP ProBook 460 G11 Intel Core Ultra 7 155H/32GB/1TB SSD/RTX 2050/16""",https://www.pccomponentes.com/portatil-hp-probook-460-g11-intel-core-ultra-7-155h-32gb-1tb-ssd-rtx-2050-16,1509.0,0.0,4.3,0,1
560,2025-02-28 11:12:45,"Portátil HP ProBook 460 G11 Intel Core Ultra 7 155U/16GB/512 GB SSD/16"" Teclado Francés",https://www.pccomponentes.com/portatil-hp-probook-460-g11-intel-core-ultra-7-155u-16gb-512-gb-ssd-16-teclado-frances,1147.17,0.0,3.8,271,2
561,2025-02-28 11:12:59,404,https://www.pccomponentes.com/portatil-hp-probook-640-g11-intel-core-ultra-7-155u-16gb-512gb-ssd-14-de,0.0,0.0,0.0,0,4
562,2025-02-28 11:13:15,"HP ProBook 640 G2 Intel Core i5-6200U/8GB/256GB SSD/14"" Reacondicionado",https://www.pccomponentes.com/hp-probook-640-g2-intel-core-i5-6200u-8gb-256gb-ssd-14,218.99,0.0,2.5,28,8
563,2025-02-28 11:13:28,404,https://www.pccomponentes.com/portatil-hp-probook-640-g5-intel-core-i5-8265u-8gb-256gb-ssd-14,0.0,0.0,0.0,0,4
564,2025-02-28 11:13:45,"HP ProBook 640 G8 Intel Core i5-1135G7/8GB/256GB SSD/14"" Reacondicionado",https://www.pccomponentes.com/hp-probook-640-g8-intel-core-i5-1135g7-8gb-256gb-ssd-14,398.99,0.0,4.1,28,8
565,2025-02-28 11:14:01,"HP ProBook 650 G8 Intel Core i5-1135G7/16GB/512GB SSD/15.6"" Reacondicionado",https://www.pccomponentes.com/hp-probook-650-g8-intel-core-i5-1135g7-16gb-512gb-ssd-156,750.91,0.0,4.6,133,8
566,2025-02-28 11:14:17,"HP ProBook 650 G8 Intel Core i5-1135G7/8GB/256GB SSD/15.6"" Reacondicionado",https://www.pccomponentes.com/hp-probook-650-g8-intel-core-i5-1135g7-8gb-256gb-ssd-156,602.04,0.0,5.0,133,8
567,2025-02-28 11:14:31,"Portátil HP Probook 450 G10 Intel Core i5 1335U/16GB/512GB SSD/15.6"" (DE)",https://www.pccomponentes.com/portatil-hp-probook-450-g10-intel-core-i5-1335u-16gb-512gb-ssd-156-de,1076.51,0.0,3.8,271,4
568,2025-02-28 11:14:45,404,https://www.pccomponentes.com/portatil-hp-probook-465-g11-amd-ryzen-7535u-16gb-512gb-ssd-16-de,0.0,0.0,0.0,0,4
569,2025-02-28 11:14:58,"HP Spectre x360 14-EU0003NP Intel Evo Edition - Intel Core Ultra 7 155H/16GB/1TB SSD/14"" Táctil (PT)",https://www.pccomponentes.com/hp-spectre-x360-14-eu0003np-intel-evo-edition-intel-core-ultra-7-155h-16gb-1tb-ssd-14-tactil-pt,2297.92,0.0,4.4,324,2
570,2025-02-28 11:15:12,HP Spectre x360 14-EU0003NS Intel Core Ultra 7 155H/16GB/1TB SSD/14'' Táctil Reacondicionado,https://www.pccomponentes.com/hp-spectre-x360-14-eu0003ns-intel-core-ultra-7-155h-16gb-1tb-ssd-14-tactil,1209.85,0.0,4.3,0,2
571,2025-02-28 11:15:27,"Portátil HP Victus 15-FA0048NS Intel Core i7-12650H/16GB/512GB SSD/RTX 3050/15.6""",https://www.pccomponentes.com/portatil-hp-victus-15-fa0048ns-intel-core-i7-12650h-16gb-512gb-ssd-rtx-3050-156,909.0,0.0,4.5,0,1
572,2025-02-28 11:15:41,"HP Victus 15-fa0052ns Intel Core i5-12450H/16GB/512GB SSD/RTX 3050/15.6""",https://www.pccomponentes.com/hp-victus-15-fa0052ns-intel-core-i5-12450h-16gb-512gb-ssd-rtx-3050-156,845.28,0.0,4.3,7386,1
573,2025-02-28 11:15:56,"Portátil HP Victus 15-fa1011ns Intel Core i7-13700H/16GB/1TB SSD/RTX4060/15.6"" + Regalo 3 Meses PC G",https://www.pccomponentes.com/portatil-hp-victus-15-fa1011ns-intel-core-i7-13700h-16gb-1tb-ssd-rtx4060-156-regalo-3-meses-pc-game-pass,1499.0,0.0,4.5,0,1
574,2025-02-28 11:16:11,"HP Victus 15-fa1012ns Intel Core i7-13700H/16GB/1TB SSD/RTX 4060/15.6""",https://www.pccomponentes.com/hp-victus-15-fa1012ns-intel-core-i7-13700h-16gb-1tb-ssd-rtx-4060-156,1399.0,0.0,4.5,0,1
575,2025-02-28 11:16:26,"Portátil HP Victus 15-fa1026ns Intel Core i5-12450H/16GB/512GB SSD/RTX 2050/15.6""",https://www.pccomponentes.com/portatil-hp-victus-15-fa1026ns-intel-core-i5-12450h-16gb-512gb-ssd-rtx-2050-156,756.7,0.0,5.0,21,1
576,2025-02-28 11:16:41,"HP Victus 15-fa1032np Intel Core i5-12500H/16GB/512GB SSD/RTX 4060/15.6"" (PT)",https://www.pccomponentes.com/hp-victus-15-fa1032np-intel-core-i5-12500h-16gb-512gb-ssd-rtx-4060-156-pt,1298.88,0.0,4.4,2404,1
577,2025-02-28 11:16:56,"HP Victus 15-fb0006ns AMD Ryzen 5 5600H/8GB/512GB SSD/GTX 1650/15.6""",https://www.pccomponentes.com/hp-victus-15-fb0006ns-amd-ryzen-5-5600h-8gb-512gb-ssd-gtx-1650-156,649.04,0.0,4.5,10350,1
578,2025-02-28 11:17:10,"HP Victus 15-fb0009ns AMD Ryzen 5 5600H/8GB/512GB SSD/GTX 1650/15.6""",https://www.pccomponentes.com/hp-victus-15-fb0009ns-amd-ryzen-5-5600h-8gb-512gb-ssd-gtx-1650-156,824.9,0.0,4.3,10350,1
579,2025-02-28 11:17:26,"Portátil HP Victus 16-R0027NS Intel Core i7-13700H/16GB/1TB SSD/RTX 4060/16.1""",https://www.pccomponentes.com/portatil-hp-victus-16-r0027ns-intel-core-i7-13700h-16gb-1tb-ssd-rtx-4060-161,1319.06,0.0,3.0,7386,1
580,2025-02-28 11:17:42,"Portátil HP Victus 16-R1037NS Intel Core i7-14650HX/32GB/1TB SSD/RTX 4060/16.1""",https://www.pccomponentes.com/portatil-hp-victus-16-r1037ns-intel-core-i7-14650hx-32gb-1tb-ssd-rtx-4060-161,1338.8,0.0,0.0,0,1
581,2025-02-28 11:17:57,"HP Victus 16-d1021ns Intel Core i7-12700H/16GB/512GB SSD/RTX 3050Ti/16.1"" Reacondicionado",https://www.pccomponentes.com/hp-victus-16-d1021ns-intel-core-i7-12700h-16gb-512gb-ssd-rtx-3050ti-161,0.0,0.0,4.6,0,1
582,2025-02-28 11:18:13,HP Victus 16-d1033ns Intel Core i7-12700H/16GB/512GB SSD/RTX 3060/16.1'' Reacondicionado,https://www.pccomponentes.com/hp-victus-16-d1033ns-intel-core-i7-12700h-16gb-512gb-ssd-rtx-3060-161,1015.1,0.0,4.6,0,1
583,2025-02-28 11:18:30,HP Victus 16-d1040ns Intel Core i7-12700H/32GB/512GB SSD/RTX 3060/16.1'' Reacondicionado,https://www.pccomponentes.com/hp-victus-16-d1040ns-intel-core-i7-12700h-32gb-512gb-ssd-rtx-3060-161,0.0,0.0,4.7,0,1
584,2025-02-28 11:18:46,"HP Victus 16-e0101ns AMD Ryzen 7 5800H/16GB/512GB SSD/RTX 3060/16.1"" Reacondicionado",https://www.pccomponentes.com/hp-victus-16-e0101ns-amd-ryzen-7-5800h-16gb-512gb-ssd-rtx-3060-161,0.0,0.0,4.6,0,1
585,2025-02-28 11:19:02,"HP Victus 16-e1007ns AMD Ryzen 7 6800H/16GB/512GB SSD/RTX 3050/16.1"" Reacondicionado",https://www.pccomponentes.com/hp-victus-16-e1007ns-amd-ryzen-7-6800h-16gb-512gb-ssd-rtx-3050-161,719.3,0.0,4.6,0,1
586,2025-02-28 11:19:18,"HP Victus 16-e1022ns AMD Ryzen 7 6800H/16GB/1TB SSD/RTX 3050/16.1"" Reacondicionado",https://www.pccomponentes.com/hp-victus-16-e1022ns-amd-ryzen-7-6800h-16gb-1tb-ssd-rtx-3050-161,0.0,0.0,4.4,0,1
587,2025-02-28 11:19:35,"HP Victus 16-r0016ns Intel Core i7-13700H/16GB/1TB SSD/RTX 4060/16.1"" Reacondicionado",https://www.pccomponentes.com/hp-victus-16-r0016ns-intel-core-i7-13700h-16gb-1tb-ssd-rtx-4060-161,1025.25,0.0,4.6,0,1
588,2025-02-28 11:19:52,"HP Victus 16-r0019ns Intel Core i7-13700H/32GB/1TB SSD/RTX 4060/16.1"" Reacondicionado",https://www.pccomponentes.com/hp-victus-16-r0019ns-intel-core-i7-13700h-32gb-1tb-ssd-rtx-4060-161,0.0,0.0,4.7,0,1
589,2025-02-28 11:20:07,"HP Victus 16-r1000ns Intel Core i7-14650HX/16GB/1TB SSD/RTX 4060/16.1""",https://www.pccomponentes.com/hp-victus-16-r1000ns-intel-core-i7-14650hx-16gb-1tb-ssd-rtx-4060-161,1399.0,0.0,4.5,0,1
590,2025-02-28 11:20:24,"HP Victus 16-s0005ns AMD Ryzen 7 7840HS/16GB/512GB SSD/RTX 4050/16.1"" Reacondicionado",https://www.pccomponentes.com/hp-victus-16-s0005ns-amd-ryzen-7-7840hs-16gb-512gb-ssd-rtx-4050-161,915.5,0.0,4.5,0,1
591,2025-02-28 11:20:39,"HP Victus 16-s0009ns AMD Ryzen 7 7840HS/16GB/512GB SSD/RTX 4050/16.1""",https://www.pccomponentes.com/hp-victus-16-s0009ns-amd-ryzen-7-7840hs-16gb-512gb-ssd-rtx-4050-161,1188.99,0.0,4.8,0,1
592,2025-02-28 11:20:53,"Portátil HP Victus Gaming 15-FA0046NS Intel Core i7-12650H/16GB/512GB SSD/RTX 3050/15.6""",https://www.pccomponentes.com/portatil-hp-victus-gaming-15-fa0046ns-intel-core-i7-12650h-16gb-512gb-ssd-rtx-3050-156,942.25,0.0,4.7,7386,1
593,2025-02-28 11:21:09,"Portátil HP Victus Gaming 16-r1024ns Intel Core i7-14650HX/16GB/1TB SSD/RTX 4060/16.1""",https://www.pccomponentes.com/portatil-hp-victus-gaming-16-r1024ns-intel-core-i7-14650hx-16gb-1tb-ssd-rtx-4060-161,1424.27,0.0,4.7,21,1
594,2025-02-28 11:21:24,"Portátil HP Victus Gaming 16-r1028ns Intel Core i7-14650HX/32GB/1TB SSD/RTX 4070/16.1""",https://www.pccomponentes.com/portatil-hp-victus-gaming-16-r1028ns-intel-core-i7-14650hx-32gb-1tb-ssd-rtx-4070-161,1559.0,0.0,0.0,0,1
595,2025-02-28 11:21:40,"Portátil HP Victus Gaming 16-r1047ns Intel Core i7-14650HX/32GB/1TB SSD/RTX 4060/16.1""",https://www.pccomponentes.com/portatil-hp-victus-gaming-16-r1047ns-intel-core-i7-14650hx-32gb-1tb-ssd-rtx-4060-161,1499.0,0.0,0.0,0,1
596,2025-02-28 11:21:54,"Portátil HP ZBook 15 G6 Intel Core i7-9850H/16GB/512GB SSD/Quadro T1000/15.6"" Reacondicionado",https://www.pccomponentes.com/portatil-hp-zbook-15-g6-intel-core-i7-9850h-16gb-512gb-ssd-quadro-t1000-156,594.56,0.0,4.3,133,1
597,2025-02-28 11:22:10,"Portátil HP ZBook Firefly 14 G11 AMD Ryzen 7 8840HS/16GB/512GB SSD/14""",https://www.pccomponentes.com/portatil-hp-zbook-firefly-14-g11-amd-ryzen-7-8840hs-16gb-512gb-ssd-14,1359.0,0.0,0.0,0,1
598,2025-02-28 11:22:26,"Portátil HP ZBook Firefly 14 G11 Intel Core Ultra 7 155H/16 GB/512GB SSD/RTX A500/14""",https://www.pccomponentes.com/portatil-hp-zbook-firefly-14-g11-intel-core-ultra-7-155h-16-gb-512gb-ssd-rtx-a500-14,1838.99,0.0,0.0,0,1
599,2025-02-28 11:22:41,"Portátil HP ZBook Firefly 14 G11 Intel Core Ultra 7 155H/16GB/512GB SSD/14""",https://www.pccomponentes.com/portatil-hp-zbook-firefly-14-g11-intel-core-ultra-7-155h-16gb-512gb-ssd-14,1509.0,0.0,0.0,0,2
600,2025-02-28 11:22:55,"Portátil HP ZBook Firefly 14 G7 Intel Core i5-10210U/8GB/256GB/14"" Reacondicionado",https://www.pccomponentes.com/portatil-hp-zbook-firefly-14-g7-intel-core-i5-10210u-8gb-256gb-14,550.42,0.0,4.3,133,8
601,2025-02-28 11:23:10,"HP ZBook Firefly 14 G8 Intel Core i7-1165G7/16GB/512GB SSD/14"" Reacondicionado",https://www.pccomponentes.com/hp-zbook-firefly-14-g8-intel-core-i7-1165g7-16gb-512gb-ssd-14,649.21,0.0,4.3,133,1
602,2025-02-28 11:23:25,"HP ZBook Firefly 14 G10 AMD Ryzen 7 PRO 7840HS/16GB/512GB SSD/14""",https://www.pccomponentes.com/hp-zbook-firefly-14-g10-amd-ryzen-7-pro-7840hs-16gb-512gb-ssd-14,1359.0,0.0,5.0,0,1
603,2025-02-28 11:23:41,"HP ZBook Firefly 14 G9 Intel Core i7-1260P/16GB/512GB SSD/14"" Reacondicionado",https://www.pccomponentes.com/hp-zbook-firefly-14-g9-intel-core-i7-1260p-16gb-512gb-ssd-14,1145.01,0.0,4.3,133,1
604,2025-02-28 11:23:56,Portátil HP ZBook Firefly 16 G10 Intel Core i7-1355U/16GB/1TB SSD/RTX A500/16'' Teclado Alemán,https://www.pccomponentes.com/portatil-hp-zbook-firefly-16-g10-intel-core-i7-1355u-16gb-1tb-ssd-rtx-a500-16-teclado-aleman,2619.57,0.0,4.5,983,1
605,2025-02-28 11:24:11,"HP ZBook Firefly 16 G10 Intel Core i7-1360P/32GB/1TB SSD/16"" Reacondicionado",https://www.pccomponentes.com/hp-zbook-firefly-16-g10-intel-core-i7-1360p-32gb-1tb-ssd-16,1262.9,0.0,5.0,133,1
606,2025-02-28 11:24:25,"Portátil HP ZBook Firefly 16 G11 Intel Core Ultra 7 155H/32GB/1TB SSD/RTX A500/16""",https://www.pccomponentes.com/portatil-hp-zbook-firefly-16-g11-intel-core-ultra-7-155h-32gb-1tb-ssd-rtx-a500-16,2147.1,0.0,4.6,2404,1
607,2025-02-28 11:24:40,"Portátil HP ZBook Firefly 16 G11 Intel Core Ultra 7 155H/16GB/512GB SSD/RTX A500/16""",https://www.pccomponentes.com/portatil-hp-zbook-firefly-16-g11-intel-core-ultra-7-155h-16gb-512gb-ssd-rtx-a500-16,1838.99,0.0,0.0,0,1
608,2025-02-28 11:24:55,HP ZBook Firefly G10 Intel Core i7-1365U/16GB/512GB SSD/RTX A500/14'',https://www.pccomponentes.com/hp-zbook-firefly-g10-intel-core-i7-1365u-16gb-512gb-ssd-rtx-a500-14,1869.66,0.0,4.5,10351,1
609,2025-02-28 11:25:08,"HP ZBook Fury 15 G7 Intel Core i7-10750H/16GB/512GB SSD/Quadro RTX 3000/15.6"" Reacondicionado",https://www.pccomponentes.com/hp-zbook-fury-15-g7-intel-core-i7-10750h-16gb-512gb-ssd-quadro-rtx-3000-156,1459.0,0.0,4.3,133,1
610,2025-02-28 11:25:24,404,https://www.pccomponentes.com/portatil-hp-zbook-fury-15-g7-intel-core-i7-10850h-16gb-512gb-ssd-quadro-t2000-156,0.0,0.0,0.0,0,4
611,2025-02-28 11:25:41,HP ZBook Fury 16 G10 Intel Core i7-13700HX/32GB/1TB SSD/RTX 3500/16'',https://www.pccomponentes.com/hp-zbook-fury-16-g10-intel-core-i7-13700hx-32gb-1tb-ssd-rtx-3500-16,4024.76,0.0,4.0,133,1
612,2025-02-28 11:25:57,"HP ZBook Fury 16 G10 Intel Core i9-13950HX/32GB/1TB SSD/RTX 4000 Ada/16""",https://www.pccomponentes.com/hp-zbook-fury-16-g10-intel-core-i9-13950hx-32gb-1tb-ssd-rtx-4000-ada-16,6098.0,0.0,5.0,5,1
613,2025-02-28 11:26:10,"Portátil HP ZBook Fury 16 G10 Intel Core i9-13950HX/32GB/1TB SSD/RTX A2000/16"" Teclado Alemán",https://www.pccomponentes.com/portatil-hp-zbook-fury-16-g10-intel-core-i9-13950hx-32gb-1tb-ssd-rtx-a2000-16-teclado-aleman,4305.16,0.0,4.5,983,1
614,2025-02-28 11:26:23,"Portátil HP ZBook Fury 16 G11 Intel Core i9-14900HX/32GB/1TB SSD/Quadro RTX 4000/16""",https://www.pccomponentes.com/portatil-hp-zbook-fury-16-g11-intel-core-i9-14900hx-32gb-1tb-ssd-quadro-rtx-4000-16,4258.99,0.0,3.0,0,1
615,2025-02-28 11:26:38,"Portátil HP ZBook Fury 16 G11 Intel Core i9-14900HX/64GB/1TB SSD/Quadro RTX 5000/16""",https://www.pccomponentes.com/portatil-hp-zbook-fury-16-g11-intel-core-i9-14900hx-64gb-1tb-ssd-quadro-rtx-5000-16,5179.01,0.0,3.0,0,1
616,2025-02-28 11:26:52,"HP ZBook Fury 17 G7 Intel Core i7-10750H/16GB/512GB SSD/Quadro RTX 3000/17.3"" Reacondicionado",https://www.pccomponentes.com/hp-zbook-fury-17-g7-intel-core-i7-10750h-16gb-512gb-ssd-quadro-rtx-3000-173,1088.68,0.0,4.3,133,1
617,2025-02-28 11:27:09,"Portátil HP ZBook Power 16 G11 A AMD Ryzen 7 8840HS/16GB/512GB SSD/RTX A1000/16""",https://www.pccomponentes.com/portatil-hp-zbook-power-16-g11-a-amd-ryzen-7-8840hs-16gb-512gb-ssd-rtx-a1000-16,1729.01,0.0,4.7,7386,1
618,2025-02-28 11:27:24,"Portátil HP ZBook Power 16 G11 A AMD Ryzen 9 8945HS/32GB/1TB SSD/RTX 2000 Ada/16""",https://www.pccomponentes.com/portatil-hp-zbook-power-16-g11-a-amd-ryzen-9-8945hs-32gb-1tb-ssd-rtx-2000-ada-16,2228.09,0.0,4.7,7386,1
619,2025-02-28 11:27:38,"Portátil HP ZBook Power 16 G11 Intel Core Ultra 7 155U/16GB/512GB SSD/RTX A500/16""",https://www.pccomponentes.com/portatil-hp-zbook-power-16-g11-intel-core-ultra-7-155u-16gb-512gb-ssd-rtx-a500-16,1899.0,0.0,0.0,0,1
620,2025-02-28 11:27:53,"Portátil HP ZBook Power 16 G11 Intel Core Ultra 7 155U/32GB/1TB SSD/RTX A1000/16"" Táctil",https://www.pccomponentes.com/portatil-hp-zbook-power-16-g11-intel-core-ultra-7-155u-32gb-1tb-ssd-rtx-a1000-16-tactil,2229.0,0.0,0.0,0,1
621,2025-02-28 11:28:08,"Portátil HP ZBook Power 16 G11 Intel Core Ultra 7 155U/32GB/1TB SSD/RTX A2000/16"" Táctil",https://www.pccomponentes.com/portatil-hp-zbook-power-16-g11-intel-core-ultra-7-155u-32gb-1tb-ssd-rtx-a2000-16-tactil,2468.18,0.0,4.5,1797,1
622,2025-02-28 11:28:23,"Portátil HP ZBook Power G10 Intel Core i7-13700H/16GB/512GB SSD/RTX 2000/15.6""",https://www.pccomponentes.com/portatil-hp-zbook-power-g10-intel-core-i7-13700h-16gb-512gb-ssd-rtx-2000-156,2213.48,0.0,3.5,7386,1
623,2025-02-28 11:28:37,HP ZBook Power G10 Intel Core i7-13700H/16GB/512GB SSD/RTX A2000/15.6'',https://www.pccomponentes.com/hp-zbook-power-g10-intel-core-i7-13700h-16gb-512gb-ssd-rtx-a2000-156,2417.28,0.0,4.0,10350,1
624,2025-02-28 11:28:54,HP ZBook Power G10 Intel Core i9-13900H/32GB/1TB SSD/RTX 3000/15.6'',https://www.pccomponentes.com/hp-zbook-power-g10-intel-core-i9-13900h-32gb-1tb-ssd-rtx-3000-156,3441.03,0.0,4.0,133,1
625,2025-02-28 11:29:10,"Portátil HP ZBook Power G11 AMD Ryzen 9 8945HS/32GB/1TB SSD/RTX 2000 Ada/16"" Táctil",https://www.pccomponentes.com/portatil-hp-zbook-power-g11-amd-ryzen-9-8945hs-32gb-1tb-ssd-rtx-2000-ada-16-tactil,2299.0,0.0,0.0,0,1
626,2025-02-28 11:29:25,"HP ZBook Power G7 Intel Core i7-10750H/16GB/512GB SSD/Quadro T1000/15.6"" Reacondicionado",https://www.pccomponentes.com/hp-zbook-power-g7-intel-core-i7-10750h-16gb-512gb-ssd-quadro-t1000-156,711.6,0.0,5.0,133,1
627,2025-02-28 11:29:41,"HP ZBook Studio 16 G10 Intel Core i7-13800H/32GB/1TB SSD/RTX 2000/16""",https://www.pccomponentes.com/hp-zbook-studio-16-g10-intel-core-i7-13800h-32gb-1tb-ssd-rtx-2000-16,2875.0,0.0,5.0,0,1
628,2025-02-28 11:29:55,"Portátil HP ZBook Studio G11 Intel Core Ultra 7 155H/32GB/1TB SSD/RTX 1000/16""",https://www.pccomponentes.com/portatil-hp-zbook-studio-g11-intel-core-ultra-7-155h-32gb-1tb-ssd-rtx-1000-16,2629.0,0.0,0.0,0,1
629,2025-02-28 11:30:11,"Portátil HP ZBook Studio G11 Intel Core Ultra 7 155H/32GB/1TB SSD/RTX 4070/16""",https://www.pccomponentes.com/portatil-hp-zbook-studio-g11-intel-core-ultra-7-155h-32gb-1tb-ssd-rtx-4070-16,2949.0,0.0,0.0,0,1
630,2025-02-28 11:30:26,"Portátil HP ZBook Studio G11 Intel Core Ultra 7 165H/32GB/1TB SSD/RTX 2000/16""",https://www.pccomponentes.com/portatil-hp-zbook-studio-g11-intel-core-ultra-7-165h-32gb-1tb-ssd-rtx-2000-16,2949.0,0.0,0.0,0,1
631,2025-02-28 11:30:42,"Portátil HP ZBook Studio G11 Intel Core Ultra 9 185H/32GB/1TB SSD/RTX 3000/16""",https://www.pccomponentes.com/portatil-hp-zbook-studio-g11-intel-core-ultra-9-185h-32gb-1tb-ssd-rtx-3000-16,3599.0,0.0,0.0,0,1
632,2025-02-28 11:30:59,"Portátil HP ZBook Studio Gen8 Intel Core i7-11850H/32GB/512GB SSD/Quadro T1200/15.6"" Reacondicionado",https://www.pccomponentes.com/portatil-hp-zbook-studio-gen8-intel-core-i7-11850h-32gb-512gb-ssd-quadro-t1200-156,1110.0,0.0,4.3,133,1
